DATE,RCH[m3/s],RCH[m/day],m3/d,R_h,Q_l,Q_h,R_conduit
2018-08-23,0.029220869,0.000545288,2524.6830816,2626.496497533358,2121.559881213358,2621.4504429681992,504.9366163199999
2018-08-24,0.02863167,0.000534293,2473.776288,2596.359699699488,2101.604442099488,2592.972937805566,494.7552575999999
2018-08-25,0.028354456,0.00052912,2449.8249984,2571.7252197063594,2081.7602200263595,2565.691038009189,489.9649996799999
2018-08-26,0.028893581,0.00053918,2496.4053984,2569.1922735234693,2069.9111938434694,2553.933680806592,499.28107967999995
2018-08-27,0.028535212,0.000532493,2465.4423168,2549.3416295469833,2056.2531661869834,2537.9655267231897,493.0884633599999
2018-08-28,0.028243141,0.000527043,2440.2073824,2529.722426229606,2041.6809497496058,2519.9923259148136,488.04147647999986
2018-08-29,0.030275058,0.00056496,2615.7650112,2571.964300279061,2048.811298039061,2542.2096031479746,523.1530022399999
2018-08-30,0.033397344,0.000623225,2885.5305216,2662.2632390527924,2085.1571347327927,2614.8963956470916,577.1061043199999
2018-08-31,0.03233011,0.000603309,2793.321504,2664.7514451182014,2106.087144318202,2651.355569803323,558.6643007999999
2018-09-01,0.030744975,0.000573729,2656.36584,2640.0210861936534,2108.7479181936537,2651.0422463087307,531.2731679999998
2018-09-02,0.031838852,0.000594142,2750.8768128,2671.796775240142,2121.621412680142,2670.6925209825054,550.1753625599999
2018-09-03,0.031911161,0.000595491,2757.1243104,2684.817199749722,2133.392337669722,2687.3011754011277,551.4248620799999
2018-09-04,0.032390128,0.000604429,2798.5070591999997,2707.851612866361,2148.150201026361,2708.9200009997826,559.7014118399999
2018-09-05,0.228024427,0.004255143,19701.3104928,7994.21804663627,4053.955948076271,6237.544631856655,3940.262098559999
2018-09-06,0.316705594,0.005910014,27363.363321599998,12023.771471684791,6551.098807364794,10542.116720743696,5472.672664319998
2018-09-07,0.23450972,0.004376164,20261.639808,11955.57659442972,7903.248632829722,12391.446547750586,4052.327961599999
2018-09-08,0.129244724,0.002411824,11166.7441536,10280.81800015676,8047.469169436761,11955.507631276882,2233.3488307199996
2018-09-09,0.096778997,0.001805984,8361.705340800001,9529.675552045213,7857.3344838852145,11071.879862124106,1672.3410681599998
2018-09-10,0.089432267,0.001668887,7726.9478688,9168.115391206884,7622.725817446884,10286.621493846078,1545.3895737599996
2018-09-11,0.072926217,0.001360869,6300.8251488000005,8521.401649429921,7261.236619669921,9403.75904979932,1260.16502976
2018-09-12,0.065735242,0.001226679,5679.5249088,8016.675264461732,6880.770282701732,8606.374277663992,1135.9049817599998
2018-09-13,0.063762241,0.001189861,5509.0576224,7636.288421312289,6534.476896832289,7962.484848075866,1101.8115244799997
2018-09-14,0.060302349,0.001125297,5210.1229536,7245.208492798968,6203.1839020789685,7405.507499238515,1042.0245907199999
2018-09-15,0.057518364,0.001073345,4969.5866496,6885.2491904631115,5891.331860543112,6924.594228130358,993.9173299199997
2018-09-16,0.05525826,0.001031169,4774.313663999999,6556.131263235076,5601.268530435077,6509.60651809354,954.8627327999997
2018-09-17,0.054186891,0.001011177,4681.7473824,6277.796119482966,5341.446643002966,6165.391077493061,936.3494764799998
2018-09-18,0.052692618,0.000983292,4552.6421952,6014.068477884951,5103.540038844951,5867.271150132925,910.5284390399999
2018-09-19,0.222461159,0.004151327,19220.6441376,10385.885404337858,6541.756576817858,8678.56591963118,3844.128827519999
2018-09-20,0.172003221,0.003209736,14861.0782944,10262.567083916158,7290.351425036159,9926.825707465649,2972.2156588799994
2018-09-21,0.36440664,0.006800158,31484.733696,16092.939138683096,9795.992399483097,14346.901515736992,6296.946739199999
2018-09-22,0.224065779,0.004181271,19359.283305599998,14464.64985490266,10592.793193782662,15236.431904575413,3871.856661119999
2018-09-23,0.127391014,0.002377232,11006.5836096,12543.856232848288,10342.539510928289,14213.488007423366,2201.3167219199995
2018-09-24,0.110643162,0.002064702,9559.569196800001,11877.169568799927,9965.255729439927,13153.738779508816,1911.9138393599999
2018-09-25,0.101793052,0.001899551,8794.9196928,11314.134871471935,9555.150932911936,12197.787028990902,1758.9839385599996
2018-09-26,0.100227441,0.001870335,8659.6509024,10919.240883853065,9187.310703373065,11444.365861598022,1731.9301804799998
2018-09-27,0.094934097,0.001771556,8202.3059808,10460.206670910437,8819.745474750436,10773.66866743617,1640.4611961599996
2018-09-28,0.086751212,0.001618856,7495.304716799999,9923.516179926975,8424.455236566975,10110.688964886376,1499.0609433599996
2018-09-29,0.083882803,0.001565329,7247.4741792,9506.243447358,8056.748611517999,9546.15959805078,1449.4948358399997
2018-09-30,0.082310495,0.001535988,7111.626768,9147.631357521479,7725.306003921479,9078.270887536317,1422.3253535999997
2018-10-01,0.080817404,0.001508126,6982.6237056,8822.341759519672,7425.817018399672,8684.660072255714,1396.5247411199996
2018-10-02,0.236416591,0.004411748,20426.3934624,12759.237396092516,8673.958703612518,11167.294034533827,4085.278692479999
2018-10-03,0.178191416,0.003325213,15395.7383424,12263.074847935568,9183.927179455568,12022.32877381759,3079.147668479999
2018-10-04,0.124462399,0.002322581,10753.5512736,11253.285371694987,9102.575116974987,11719.543154056637,2150.7102547199997
2018-10-05,0.096356693,0.001798103,8325.218275199999,10425.68270246089,8760.639047420891,10989.680952839171,1665.0436550399995
2018-10-06,0.136738117,0.002551657,11814.1733088,11220.171653127567,8857.336991367567,11158.168638662599,2362.8346617599996
2018-10-07,0.090363621,0.001686267,7807.4168544,10053.223871148906,8491.740500268907,10455.767875827705,1561.4833708799997
2018-10-08,0.094969839,0.001772223,8205.3940896,9862.979786186459,8221.90096826646,9999.709713825527,1641.0788179199997
2018-10-09,0.268313143,0.005006967,23182.255555199998,14303.698565931554,9667.247454891556,12758.574065537194,4636.451111039998
2018-10-10,0.388261648,0.007245315,33545.8063872,18780.124404013135,12070.963126573137,17028.60250736816,6709.161277439998
2018-10-11,0.245147846,0.004574681,21180.7738944,16989.4297439057,12753.274965025701,17751.11935993517,4236.154778879999
2018-10-12,0.15302246,0.002855538,13221.140544,15092.812319650102,12448.584210850102,16679.250827916585,2644.2281087999995
2018-10-13,0.136525772,0.002547695,11795.826700799998,14386.080351980687,12026.915011820687,15583.868705697912,2359.1653401599992
2018-10-14,0.124832863,0.002329494,10785.5593632,13708.24143148419,11551.12955884419,14547.223706968336,2157.1118726399995
2018-10-15,0.190301889,0.003551206,16442.0832096,15063.901382001202,11775.484740081203,14933.07527580733,3288.4166419199996
2018-10-16,0.12357731,0.002306065,10677.079584,13458.165706677835,11322.749789877837,14033.41052498245,2135.415916799999
2018-10-17,0.120237525,0.002243741,10388.52216,12978.783733214936,10901.079301214937,13284.819247974932,2077.7044319999995
2018-10-18,0.117771902,0.002197731,10175.4923328,12549.681806878447,10514.583340318448,12663.497606504188,2035.0984665599997
2018-10-19,0.115910355,0.002162992,10014.654672,12167.113930337862,10164.182995937863,12147.82980696849,2002.9309343999996
2018-10-20,0.143167009,0.002671626,12369.6295776,12600.521804717762,10126.595889197763,12234.177426592678,2473.9259155199998
2018-10-21,0.113855368,0.002124644,9837.1037952,11778.048848812476,9810.628089772476,11766.796040432037,1967.4207590399997
2018-10-22,0.110181829,0.002056093,9519.7100256,11407.289685191528,9503.347680071529,11335.807820536178,1903.9420051199995
2018-10-23,0.106445686,0.001986373,9196.9072704,11042.314073226315,9202.932619146315,10930.68338079481,1839.3814540799995
2018-10-24,0.103947047,0.001939746,8981.0248608,10716.60180903543,8920.39683687543,10567.014574760984,1796.2049721599997
2018-10-25,0.100533316,0.001876043,8686.0785024,10381.59777246167,8644.38207198167,10218.381997856384,1737.2157004799997
2018-10-26,0.097629235,0.00182185,8435.165904,10065.940343952236,8378.907163152237,9890.312807771581,1687.0331807999996
2018-10-27,0.094929336,0.001771468,8201.8946304,9764.851284995724,8124.472358915724,9581.666166840088,1640.3789260799997
2018-10-28,0.093829847,0.00175095,8106.898780799999,9516.398648277122,7895.018892117123,9316.728784833962,1621.3797561599995
2018-10-29,0.095000151,0.001772789,8208.013046400001,9350.616317697526,7709.013708417527,9126.261721558692,1641.6026092799998
2018-10-30,0.09140535,0.001705707,7897.42224,9093.747528119071,7514.263080119072,8907.80082197476,1579.4844479999997
2018-10-31,0.090365985,0.001686311,7807.621104,8898.244033350402,7336.719812550403,8714.26590852362,1561.5242207999995
2018-11-01,0.089416012,0.001668584,7725.543436800001,8719.948591074946,7174.839903714947,8541.836157639877,1545.1086873599997
2018-11-02,0.088489559,0.001651295,7645.497897599999,8555.757661246053,7026.658081726053,8386.438720011545,1529.0995795199995
2018-11-03,0.087610655,0.001634894,7569.560592,8404.628854988405,6890.716736588405,8245.395011782095,1513.9121183999996
2018-11-04,0.098432677,0.001836843,8504.5832928,8579.446380819627,6878.529722259627,8325.828354709169,1700.9166585599996
2018-11-05,0.270936073,0.005055913,23408.8767072,13219.10509378968,8537.32975234968,11479.155873998518,4681.7753414399995
2018-11-06,0.175555236,0.00327602,15167.9723904,12074.510972825525,9040.916494745525,12187.211049745612,3033.5944780799996
2018-11-07,0.185019003,0.003452622,15985.641859199999,12762.70844555155,9565.580073711551,12912.363667959753,3197.128371839999
2018-11-08,0.113933898,0.00212611,9843.888787200001,11297.692164998334,9328.914407558334,12205.840056015848,1968.7777574399997
2018-11-09,0.11194231,0.002088945,9671.815584,11040.472852708166,9106.109735908167,11640.022217065769,1934.3631167999995
2018-11-10,0.107394577,0.00200408,9278.8914528,10726.268506154622,8870.490215594622,11130.88019367359,1855.7782905599997
2018-11-11,0.102260406,0.001908272,8835.2990784,10385.234897872175,8618.175082192176,10650.860742441564,1767.0598156799995
2018-11-12,0.098511584,0.001838316,8511.4008576,10067.187638256471,8364.907466736471,10215.169586654856,1702.2801715199996
2018-11-13,0.097461402,0.001818718,8420.6651328,9821.067942826965,8136.934916266966,9859.750634628328,1684.1330265599997
2018-11-14,0.096466079,0.001800145,8334.6692256,9598.18082637679,7931.246981256791,9565.396558181961,1666.9338451199997
2018-11-15,0.095519859,0.001782487,8252.9158176,9395.782138972041,7745.198975452041,9317.902914563078,1650.5831635199997
2018-11-16,0.09611368,0.001793568,8304.221952,9251.788367912755,7590.943977512755,9133.566718716254,1660.8443903999996
2018-11-17,0.094443913,0.001762409,8159.9540832,9074.11749461937,7442.12667797937,8956.942338970737,1631.9908166399996
2018-11-18,0.093017098,0.001735783,8036.677267200001,8907.672250428657,7300.336796988658,8790.722592113938,1607.3354534399998
2018-11-19,0.092056956,0.001717866,7953.720998399999,8759.850596911045,7169.106397231045,8641.005753717694,1590.7441996799994
2018-11-20,0.091219057,0.00170223,7881.326524800001,8624.405377356297,7048.140072396298,8506.318849139152,1576.2653049599999
2018-11-21,0.088302637,0.001647807,7629.347836800001,8441.756987342416,6915.887419982416,8346.069926491144,1525.8695673599998
2018-11-22,0.086508118,0.00161432,7474.301395199999,8279.645216487277,6784.784937447278,8186.535838964789,1494.8602790399996
2018-11-23,0.086029575,0.00160539,7432.95528,8153.997093564658,6667.406037564659,8051.242672878937,1486.5910559999998
2018-11-24,0.129071417,0.00240859,11151.770428799999,9213.321566091206,6982.967480331206,8715.853313952412,2230.354085759999
2018-11-25,0.092288346,0.001722184,7973.713094399999,8493.150518537637,6898.407899657637,8562.594982012188,1594.7426188799996
2018-11-26,0.0846396,0.001579452,7312.86144,8214.243562985568,6751.671274985568,8307.31471316226,1462.5722879999996
2018-11-27,0.083691061,0.001561751,7230.9076704,8062.480489652388,6616.298955572389,8093.235887210329,1446.1815340799997
2018-11-28,0.082721089,0.001543651,7147.1020896,7919.912953747454,6490.492535827454,7909.463564614919,1429.4204179199996
2018-11-29,0.081759958,0.001525715,7064.060371199999,7785.810416626011,6372.998342386011,7748.534425228472,1412.8120742399994
2018-11-30,0.080982163,0.001511201,6996.8588832,7663.798546010369,6264.42676937037,7608.093938055587,1399.3717766399996
2018-12-01,0.080351302,0.001499428,6942.3524928,7553.420999412117,6164.950500852117,7485.848526578296,1388.4704985599997
2018-12-02,0.165117306,0.003081239,14266.1352384,9752.891625113622,6899.664577433622,8910.438226493303,2853.2270476799995
2018-12-03,0.149900546,0.00279728,12951.4071744,9974.550575005715,7384.269140125715,9729.339588970777,2590.2814348799993
2018-12-04,0.096312056,0.00179727,8321.3616384,8946.736291688914,7282.463964008914,9400.770101406295,1664.2723276799995
2018-12-05,0.08741196,0.001631186,7552.393344,8619.265732375667,7108.787063575667,8995.246210111978,1510.4786687999997
2018-12-06,0.083792106,0.001563637,7239.637958400001,8372.323917695872,6924.396326015873,8622.60792535869,1447.9275916799998
2018-12-07,0.081289466,0.001516935,7023.409862400001,8146.284717442451,6741.602744962452,8292.734327509714,1404.6819724799998
2018-12-08,0.080301328,0.001498496,6938.0347392,7962.445199298108,6574.838251458108,8020.981541093294,1387.6069478399997
2018-12-09,0.078937339,0.001473042,6820.1860896,7782.2589562091725,6418.221738289173,7785.776465669135,1364.0372179199996
2018-12-10,0.075012062,0.001399793,6481.0421568,7541.755847850289,6245.547416490289,7531.825796746058,1296.2084313599998
2018-12-11,0.074052828,0.001381893,6398.1643392000005,7367.398052012048,6087.765184172048,7316.170128478425,1279.6328678399998
2018-12-12,0.073145633,0.001364964,6319.7826912,7207.250258042361,5943.293719802361,7130.365740558915,1263.9565382399996
2018-12-13,0.072209164,0.001347488,6238.8717696,7057.760591145231,5809.986237225231,6966.730754952667,1247.7743539199998
2018-12-14,0.071766978,0.001339237,6200.6668991999995,6931.196236564099,5691.062856724099,6828.938455765149,1240.1333798399996
2018-12-15,0.07200673,0.001343711,6221.381472,6835.385076046725,5591.108781646725,6723.292878735813,1244.2762943999996
2018-12-16,0.07329699,0.001367788,6332.859936000001,6784.205852248184,5517.633865048184,6661.362975975844,1266.5719872
2018-12-17,0.071592251,0.001335976,6185.5704864,6675.063115698238,5437.949018418239,6579.5378049709225,1237.1140972799997
2018-12-18,0.069221969,0.001291745,5980.778121599999,6542.638929778885,5346.483305458885,6470.880478485847,1196.1556243199996
2018-12-19,0.06866009,0.00128126,5932.231776,6448.83195680664,5262.38560160664,6374.301860774506,1186.4463551999997
2018-12-20,0.068087319,0.001270571,5882.744361599999,6361.0678582009095,5184.51898588091,6286.889728148739,1176.5488723199996
2018-12-21,0.075889334,0.001416164,6556.8384576,6504.419926628782,5193.052235108783,6356.971426643115,1311.3676915199997
2018-12-22,0.065430806,0.001220998,5653.221638399999,6229.830073374353,5099.185745694353,6220.465371607349,1130.6443276799996
2018-12-23,0.064862766,0.001210398,5604.142982400001,6133.792351805942,5012.963755325943,6103.508286416915,1120.82859648
2018-12-24,0.063967772,0.001193697,5526.8155008,6035.51526582991,4930.152165669911,5995.447781772319,1105.36310016
2018-12-25,0.063211237,0.001179579,5461.4508768000005,5943.903536037723,4851.613360677723,5896.58617760003,1092.29017536
2018-12-26,0.062579204,0.001167785,5406.8432256,5859.322576570041,4777.953931450042,5806.968482891876,1081.3686451199997
2018-12-27,0.106877654,0.001994434,9234.2293056,6990.119924394236,5143.274063274236,6530.970028223545,1846.8458611199997
2018-12-28,0.306845377,0.005726013,26511.4405728,12694.785153129442,7392.497038569443,10674.752961639542,5302.288114559999
2018-12-29,0.120359682,0.002246021,10399.076524799999,9602.05932890732,7522.244023947321,10513.876753755741,2079.815304959999
2018-12-30,0.100169136,0.001869247,8654.6133504,9169.369225919496,7438.446555839497,10047.33236774568,1730.9226700799998
2018-12-31,0.090316945,0.001685396,7803.384048,8831.719860997968,7271.043051397967,9527.002098581675,1560.6768095999996
